@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z155.5555556

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,0,3,0,1,2,16,1,1,FALSE
4,0,6,0,1,4,85,2,1,FALSE
4,3,4,0,4,1,7,0,0,FALSE
1,0,30,0,30,1,1,0,1,FALSE
1,0,30,0,30,1,1,0,1,FALSE
3,0,3,0,1,2,16,1,1,FALSE
3,0,4,1,0,1,11,1,1,FALSE
4,3,4,0,4,1,7,0,0,FALSE
3,0,6,13,0,6,107,0,4,FALSE
4,0,6,0,1,4,85,2,1,FALSE
4,3,4,0,4,1,7,0,0,FALSE
3,0,3,0,1,2,16,1,1,FALSE
3,0,3,0,1,2,16,1,1,FALSE
3,0,6,13,0,6,107,0,4,FALSE
1,0,3,105,3,13,519,0,5,TRUE
1,0,7,28,0,4,237,0,11,TRUE
1,0,3,105,3,13,519,0,5,TRUE
1,0,3,105,3,13,519,0,5,TRUE
1,0,7,28,0,4,237,0,11,TRUE
1,0,3,105,3,13,519,0,5,TRUE
2,0,11,0,2,3,115,2,2,TRUE
1,0,3,105,3,13,519,0,5,TRUE
1,0,3,105,3,13,519,0,5,TRUE
1,0,7,28,0,4,237,0,11,TRUE
4,0,8,51,1,11,96,3,1,TRUE
1,0,3,105,3,13,519,0,5,TRUE
1,0,3,105,3,13,519,0,5,TRUE
1,0,7,28,0,4,237,0,11,TRUE
