@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z155.5555556

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,1,3,0,3,12,2,1,FALSE
3,0,6,3,0,2,21,0,1,FALSE
3,0,7,15,1,2,137,0,2,FALSE
1,0,4,0,3,1,1,0,1,FALSE
1,0,2,9,2,7,47,0,1,FALSE
1,0,2,9,2,7,47,0,1,FALSE
1,0,2,9,2,7,47,0,1,FALSE
1,0,2,9,2,7,47,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,0,4,0,3,1,1,0,1,FALSE
2,4,15,73,11,9,159,3,3,FALSE
1,0,4,0,3,1,1,0,1,FALSE
0,0,8,13,1,3,143,0,1,FALSE
3,0,6,3,0,2,21,0,1,FALSE
1,0,9,1,8,2,2,0,1,TRUE
3,0,8,2,1,3,122,0,3,TRUE
3,0,8,2,1,3,122,0,3,TRUE
3,0,8,2,1,3,122,0,3,TRUE
1,0,9,1,8,2,2,0,1,TRUE
3,0,8,2,1,3,122,0,3,TRUE
3,0,8,2,1,3,122,0,3,TRUE
2,0,7,0,3,15,315,1,3,TRUE
2,0,2,4,1,4,24,2,1,TRUE
3,0,8,2,1,3,122,0,3,TRUE
2,0,2,4,1,4,24,2,1,TRUE
3,0,8,2,1,3,122,0,3,TRUE
2,0,7,0,3,15,315,1,3,TRUE
3,0,8,2,1,3,122,0,3,TRUE
