@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z155.5555556

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,0,10,0,2,1,119,1,3,FALSE
3,0,7,3,0,1,45,3,1,FALSE
2,0,7,46,0,11,83,0,2,FALSE
1,0,14,7,2,3,213,1,1,FALSE
3,0,14,93,1,8,217,3,2,FALSE
3,0,6,35,1,13,132,8,2,FALSE
3,0,10,0,2,1,119,1,3,FALSE
2,0,7,46,0,11,83,0,2,FALSE
2,1,27,972,11,37,855,1,4,FALSE
3,0,7,3,0,1,45,3,1,FALSE
0,0,4,1,0,2,18,0,1,FALSE
2,1,27,972,11,37,855,1,4,FALSE
1,0,10,0,5,10,136,0,2,FALSE
1,0,16,3,14,3,3,0,1,FALSE
2,1,3,0,3,13,140,0,1,TRUE
1,0,3,1,1,2,54,0,6,TRUE
4,0,9,73,1,13,236,15,6,TRUE
2,1,3,0,3,13,140,0,1,TRUE
2,1,3,0,3,13,140,0,1,TRUE
2,1,3,0,3,13,140,0,1,TRUE
1,0,3,1,1,2,54,0,6,TRUE
4,0,9,73,1,13,236,15,6,TRUE
1,0,3,1,1,2,54,0,6,TRUE
2,1,3,0,3,13,140,0,1,TRUE
2,1,3,0,3,13,140,0,1,TRUE
4,0,9,73,1,13,236,15,6,TRUE
2,1,3,0,3,13,140,0,1,TRUE
1,0,3,1,1,2,54,0,6,TRUE
