@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z155.5555556

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,8,34,1045,15,41,535,0,2,FALSE
4,0,4,6,1,8,89,1,3,FALSE
1,0,2,1,1,2,16,0,3,FALSE
1,0,2,0,1,0,0,0,0,FALSE
1,0,5,1,1,1,23,0,3,FALSE
4,0,4,6,1,8,89,1,3,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,5,1,1,1,23,0,3,FALSE
3,0,13,4,1,2,129,0,3,FALSE
2,0,2,7,0,6,39,1,1,FALSE
3,0,13,4,1,2,129,0,3,FALSE
2,8,34,1045,15,41,535,0,2,FALSE
2,0,2,7,0,6,39,1,1,FALSE
2,0,2,7,0,6,39,1,1,FALSE
3,0,8,4,1,9,92,2,2,TRUE
1,0,3,105,3,13,519,0,5,TRUE
1,0,3,105,3,13,519,0,5,TRUE
3,0,8,4,1,9,92,2,2,TRUE
3,0,8,4,1,9,92,2,2,TRUE
3,0,8,4,1,9,92,2,2,TRUE
3,0,8,4,1,9,92,2,2,TRUE
1,0,3,105,3,13,519,0,5,TRUE
1,0,3,105,3,13,519,0,5,TRUE
3,0,8,4,1,9,92,2,2,TRUE
1,0,4,7,2,5,46,0,2,TRUE
1,0,4,7,2,5,46,0,2,TRUE
1,0,4,7,2,5,46,0,2,TRUE
1,0,3,105,3,13,519,0,5,TRUE
