@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z163.636364

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
136,26,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
4,7,0,3,3,0,29,0,0.666667,8.333333,FALSE
5,25,15,5,5,2,94,0,0.833333,14.666667,FALSE
4,7,0,3,3,0,29,0,0.666667,8.333333,FALSE
2,18,11,1,4,0.633333,118,1,0.357143,15.142857,FALSE
5,17,0,4,5,0.777778,107,0,0.47619,13.857143,FALSE
11,61,0,11,8,0.913333,517,1,0.8,44.636364,FALSE
5,19,0,5,5,0.666667,100,0,0.533333,18.4,FALSE
11,39,0,8,6,0.657143,294,1,0.325,35.125,FALSE
12,38,4,10,6,0.52381,243,1,0.35,29,FALSE
19,10,3,5,3,2,38,0,0.583333,11.666667,FALSE
4,20,0,3,4,0.777778,162,0,0.75,38.75,FALSE
2,8,0,0,3,0,28,0,0.666667,8,FALSE
11,39,0,8,6,0.657143,294,1,0.325,35.125,FALSE
2,5,0,1,3,0,34,1,0.5,10,FALSE
4,7,0,3,3,0,33,0,0.666667,9.666667,FALSE
4,7,0,3,3,0,29,0,0.666667,8.333333,FALSE
11,39,0,8,6,0.657143,294,1,0.325,35.125,FALSE
2,18,11,1,4,0.633333,118,1,0.357143,15.142857,FALSE
2,5,0,1,3,0,34,1,0.5,10,FALSE
5,18,0,4,5,0.555556,113,0,0.47619,14.714286,FALSE
7,32,8,4,5,0.738095,300,0,0.357143,35.75,FALSE
3,1,0,1,1,2,1,0,1,0,FALSE
3,8,1,3,2,2,33,0,1,15.5,FALSE
6,9,1,5,2,2,33,0,1,15.5,FALSE
2,18,11,1,4,0.633333,118,1,0.357143,15.142857,FALSE
4,19,30,3,7,0.5,130,0,0.666667,13.333333,FALSE
3,1,0,1,1,2,1,0,1,0,FALSE
6,14,2,5,4,0.666667,68,1,0.5,15.5,FALSE
12,50,24,6,2,0.85,288,1,0.296296,30.444444,FALSE
4,7,0,3,3,0,33,0,0.666667,9.666667,FALSE
6,9,1,5,2,2,33,0,1,15.5,FALSE
1,5,1,1,2,2,10,0,0.75,4,FALSE
4,4,6,1,4,2,4,0,0.5,0,FALSE
6,9,1,5,2,2,33,0,1,15.5,FALSE
4,15,1,4,0,2,59,0,0.666667,28.5,FALSE
4,19,30,3,7,0.5,130,0,0.666667,13.333333,FALSE
4,4,6,1,4,2,4,0,0.5,0,FALSE
5,18,0,4,5,0.555556,113,0,0.47619,14.714286,FALSE
12,38,4,10,6,0.52381,243,1,0.35,29,FALSE
6,9,1,5,2,2,33,0,1,15.5,FALSE
4,7,0,3,3,0,33,0,0.666667,9.666667,FALSE
10,1,0,2,1,2,1,0,1,0,FALSE
6,9,1,5,2,2,33,0,1,15.5,FALSE
5,16,0,5,4,0.333333,95,0,0.75,22.25,FALSE
9,47,48,8,21,0.68,277,4,0.309524,11.952381,TRUE
128,8,4,1,5,0.25,37,1,0.45,6.2,TRUE
14,69,130,13,16,0.84689,819,4,0.25,39.4,TRUE
128,8,4,1,5,0.25,37,1,0.45,6.2,TRUE
10,33,0,8,5,0.466667,198,1,0.333333,31.5,TRUE
18,47,97,5,16,0.833333,273,1,0.305263,13,TRUE
9,1,0,1,1,2,1,0,1,0,TRUE
3,41,84,2,16,0.674074,559,2,0.25,33.375,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
4,34,11,4,5,0.6,236,1,0.666667,37.833333,TRUE
9,1,0,1,1,2,1,0,1,0,TRUE
10,33,0,8,5,0.466667,198,1,0.333333,31.5,TRUE
18,47,97,5,16,0.833333,273,1,0.305263,13,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
18,47,97,5,16,0.833333,273,1,0.305263,13,TRUE
4,34,11,4,5,0.6,236,1,0.666667,37.833333,TRUE
18,47,97,5,16,0.833333,273,1,0.305263,13,TRUE
9,1,0,1,1,2,1,0,1,0,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
9,47,48,8,21,0.68,277,4,0.309524,11.952381,TRUE
10,33,0,8,5,0.466667,198,1,0.333333,31.5,TRUE
14,69,130,13,16,0.84689,819,4,0.25,39.4,TRUE
10,33,0,8,5,0.466667,198,1,0.333333,31.5,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
128,8,4,1,5,0.25,37,1,0.45,6.2,TRUE
128,8,4,1,5,0.25,37,1,0.45,6.2,TRUE
14,85,180,14,13,0.782609,741,0,0.326087,29.541667,TRUE
9,1,0,1,1,2,1,0,1,0,TRUE
9,47,48,8,21,0.68,277,4,0.309524,11.952381,TRUE
128,8,4,1,5,0.25,37,1,0.45,6.2,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
3,41,84,2,16,0.674074,559,2,0.25,33.375,TRUE
9,1,0,1,1,2,1,0,1,0,TRUE
128,8,4,1,5,0.25,37,1,0.45,6.2,TRUE
18,47,97,5,16,0.833333,273,1,0.305263,13,TRUE
14,85,180,14,13,0.782609,741,0,0.326087,29.541667,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
18,47,97,5,16,0.833333,273,1,0.305263,13,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
128,8,4,1,5,0.25,37,1,0.45,6.2,TRUE
128,8,4,1,5,0.25,37,1,0.45,6.2,TRUE
9,1,0,1,1,2,1,0,1,0,TRUE
