@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z163.636364

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,25,0,1,7,0.6,169,0,0.416667,19.5,FALSE
6,25,0,1,7,0.6,169,0,0.416667,19.5,FALSE
24,81,147,8,7,0.861111,560,1,0.171296,28.157895,FALSE
5,47,159,5,19,0.904762,365,1,0.361905,14.818182,FALSE
6,8,0,0,7,0,89,0,0.428571,11.571429,FALSE
5,21,18,3,4,0.714286,145,0,0.4375,16.875,FALSE
19,56,48,17,10,0.745455,757,4,0.19375,45.625,FALSE
1,0,0,0,0,2,48,0,0,0,FALSE
21,11,8,1,5,0.75,59,0,0.7,10.6,FALSE
1,0,0,0,0,2,48,0,0,0,FALSE
6,25,0,1,7,0.6,169,0,0.416667,19.5,FALSE
5,21,18,3,4,0.714286,145,0,0.4375,16.875,FALSE
19,56,48,17,10,0.745455,757,4,0.19375,45.625,FALSE
14,42,29,12,5,0.725,395,1,0.232323,34.545455,FALSE
10,23,0,4,8,0.761905,197,0,0.35,22.875,FALSE
4,5,0,1,4,0.333333,24,0,0.875,4.75,FALSE
4,13,0,3,4,0.333333,89,0,0.5,20.75,FALSE
10,5,10,0,5,2,5,0,0.533333,0,FALSE
15,56,86,12,6,0.8,375,2,0.226667,22.25,FALSE
9,20,1,8,2,2,132,0,1,65,FALSE
1,0,0,0,0,2,48,0,0,0,FALSE
2,13,6,1,4,2,45,0,0.625,10.25,FALSE
19,56,48,17,10,0.745455,757,4,0.19375,45.625,FALSE
9,25,1,2,3,0,277,1,0.666667,91,FALSE
24,81,147,8,7,0.861111,560,1,0.171296,28.157895,FALSE
9,25,1,2,3,0,277,1,0.666667,91,FALSE
15,7,4,3,3,0.666667,22,1,0.5,4.25,FALSE
7,40,129,7,16,0.936508,252,0,0.381579,11.526316,FALSE
