@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z163.636364

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,14,3,6,1,2,88,0,0.444444,28.333333,FALSE
9,7,21,1,7,2,7,0,1,0,FALSE
12,64,52,11,13,0.793269,642,1,0.242647,36,FALSE
2,1,0,0,1,2,1,0,1,0,FALSE
5,19,6,5,4,2,57,0,0.625,13.25,FALSE
5,47,159,5,19,0.904762,365,1,0.361905,14.818182,FALSE
193,26,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
1,14,28,0,8,2,274,0,0.45,33.25,FALSE
8,20,0,4,4,0.777778,106,1,0.625,24.75,FALSE
10,31,18,10,4,0.809524,149,1,0.357143,17.25,FALSE
4,13,0,4,4,0.625,76,1,0.5,13.4,FALSE
27,80,182,8,18,0.565217,693,2,0.15415,27.75,FALSE
1,15,6,1,1,1.333333,49,0,1,11,FALSE
21,155,1670,21,59,0.917188,1504,5,0.244141,21.830769,FALSE
3,1,0,1,1,2,1,0,1,0,FALSE
5,53,0,4,9,0.819444,396,1,0.238095,42,FALSE
5,19,6,5,4,2,57,0,0.625,13.25,FALSE
25,52,181,2,14,0.731405,1489,0,0.290909,63.26087,FALSE
9,5,0,4,3,0.333333,18,1,0.4375,3.25,FALSE
8,20,0,4,4,0.777778,106,1,0.625,24.75,FALSE
3,11,1,2,6,0.7,74,0,0.555556,10.666667,FALSE
10,31,18,10,4,0.809524,149,1,0.357143,17.25,FALSE
6,18,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
6,18,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
12,64,52,11,13,0.793269,642,1,0.242647,36,FALSE
25,52,181,2,14,0.731405,1489,0,0.290909,63.26087,FALSE
5,47,159,5,19,0.904762,365,1,0.361905,14.818182,FALSE
1,15,6,1,1,1.333333,49,0,1,11,FALSE
25,52,181,2,14,0.731405,1489,0,0.290909,63.26087,FALSE
12,64,69,10,5,0.807692,531,2,0.246032,36.642857,FALSE
21,155,1670,21,59,0.917188,1504,5,0.244141,21.830769,FALSE
10,43,15,10,12,0.615385,168,1,0.392857,10.857143,FALSE
27,80,182,8,18,0.565217,693,2,0.15415,27.75,FALSE
1,4,1,0,3,0.5,14,0,0.666667,3.333333,FALSE
5,47,159,5,19,0.904762,365,1,0.361905,14.818182,FALSE
10,60,114,6,14,0.605263,557,0,0.264286,26.65,FALSE
3,1,0,1,1,2,1,0,1,0,FALSE
21,155,1670,21,59,0.917188,1504,5,0.244141,21.830769,FALSE
1,18,0,0,3,0.5,96,0,0.533333,17.8,FALSE
12,64,52,11,13,0.793269,642,1,0.242647,36,FALSE
9,7,21,1,7,2,7,0,1,0,FALSE
2,1,0,1,1,2,1,0,1,0,FALSE
12,64,69,10,5,0.807692,531,2,0.246032,36.642857,FALSE
1,18,0,0,3,0.5,96,0,0.533333,17.8,FALSE
8,25,14,7,8,0.714286,157,1,0.375,18.25,FALSE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
55,123,919,30,47,0.784257,918,1,0.064444,17.22,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
55,123,919,30,47,0.784257,918,1,0.064444,17.22,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
7,71,102,7,14,0.821053,677,2,0.3,32.35,TRUE
7,71,102,7,14,0.821053,677,2,0.3,32.35,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
4,40,130,4,18,0.736842,345,1,0.284211,15.9,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
4,40,130,4,18,0.736842,345,1,0.284211,15.9,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
8,71,55,5,9,0.793651,616,0,0.219048,39.466667,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
7,71,102,7,14,0.821053,677,2,0.3,32.35,TRUE
14,45,25,10,16,0.488889,458,0,0.298246,22.578947,TRUE
9,32,6,9,6,0.685714,201,0,0.309524,23.5,TRUE
7,71,102,7,14,0.821053,677,2,0.3,32.35,TRUE
7,71,102,7,14,0.821053,677,2,0.3,32.35,TRUE
7,71,102,7,14,0.821053,677,2,0.3,32.35,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
4,40,130,4,18,0.736842,345,1,0.284211,15.9,TRUE
7,71,102,7,14,0.821053,677,2,0.3,32.35,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
8,71,55,5,9,0.793651,616,0,0.219048,39.466667,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
61,144,1603,10,31,0.874288,2303,2,0.21371,35.015873,TRUE
61,144,1603,10,31,0.874288,2303,2,0.21371,35.015873,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
55,123,919,30,47,0.784257,918,1,0.064444,17.22,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
55,123,919,30,47,0.784257,918,1,0.064444,17.22,TRUE
9,32,6,9,6,0.685714,201,0,0.309524,23.5,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
61,144,1603,10,31,0.874288,2303,2,0.21371,35.015873,TRUE
