@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z163.636364

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,7,21,1,7,2,7,0,1,0,FALSE
100,28,158,6,16,0.877193,164,3,0.258333,6.9,FALSE
100,28,158,6,16,0.877193,164,3,0.258333,6.9,FALSE
2,11,3,1,3,0.6,56,0,0.666667,8,FALSE
7,14,6,7,4,0.625,70,0,0.8,12.6,FALSE
5,35,63,5,13,0.909091,307,0,0.595238,20.142857,FALSE
4,13,0,4,4,0.625,76,1,0.5,13.4,FALSE
20,1,0,1,1,2,1,0,1,0,FALSE
1,42,24,0,7,0.714286,485,0,0.346939,59.375,FALSE
4,5,6,1,4,2,16,0,0.875,3,FALSE
6,33,0,5,2,0.333333,157,1,0.533333,37.5,FALSE
11,56,24,11,19,0.7875,715,0,0.285714,32.666667,FALSE
11,27,0,9,11,0.545455,90,1,0.333333,6.333333,FALSE
6,26,15,5,6,0.833333,237,0,0.285714,32.571429,FALSE
6,26,15,5,6,0.833333,237,0,0.285714,32.571429,FALSE
4,13,0,4,4,0.625,76,1,0.5,13.4,FALSE
11,56,24,11,19,0.7875,715,0,0.285714,32.666667,FALSE
12,38,4,10,6,0.52381,243,1,0.35,29,FALSE
3,14,5,1,4,0.8,131,0,0.2,20.166667,FALSE
11,38,0,11,11,0.7,250,1,0.454545,21.363636,FALSE
1,42,24,0,7,0.714286,485,0,0.346939,59.375,FALSE
4,13,0,4,4,0.625,76,1,0.5,13.4,FALSE
4,13,0,4,4,0.625,76,1,0.5,13.4,FALSE
6,26,15,5,6,0.833333,237,0,0.285714,32.571429,FALSE
8,22,3,7,2,1,152,0,0.5,48.666667,FALSE
11,38,0,11,11,0.7,250,1,0.454545,21.363636,FALSE
5,35,63,5,13,0.909091,307,0,0.595238,20.142857,FALSE
100,28,158,6,16,0.877193,164,3,0.258333,6.9,FALSE
9,7,21,1,7,2,7,0,1,0,FALSE
11,72,39,10,12,0.714286,683,0,0.277778,43.733333,FALSE
100,28,158,6,16,0.877193,164,3,0.258333,6.9,FALSE
10,26,6,9,2,1,195,0,0.5,47.5,FALSE
4,30,27,3,5,0.761905,252,1,0.283333,23.5,FALSE
6,11,1,5,2,2,41,0,1,19.5,FALSE
6,33,0,5,2,0.333333,157,1,0.533333,37.5,FALSE
8,23,4,8,5,0.75,249,0,0.8,48.2,FALSE
4,13,0,4,4,0.625,76,1,0.5,13.4,FALSE
12,38,4,10,6,0.52381,243,1,0.35,29,FALSE
23,24,276,20,24,2,24,0,0.089286,0,FALSE
6,26,15,5,6,0.833333,237,0,0.285714,32.571429,FALSE
11,56,24,11,19,0.7875,715,0,0.285714,32.666667,FALSE
20,1,0,1,1,2,1,0,1,0,FALSE
6,11,1,5,2,2,41,0,1,19.5,FALSE
100,28,158,6,16,0.877193,164,3,0.258333,6.9,FALSE
2,7,6,1,4,2,20,0,0.875,4,FALSE
12,84,83,12,11,0.960152,1202,1,0.181818,64.055556,TRUE
9,56,225,8,20,0.872727,537,2,0.24,19.230769,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
3,50,74,2,18,0.6,721,2,0.28125,34.8,TRUE
8,32,49,4,12,0.835165,257,0,0.307692,16.857143,TRUE
9,39,1,9,7,0.708333,260,2,0.285714,35.571429,TRUE
3,50,74,2,18,0.6,721,2,0.28125,34.8,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
12,84,83,12,11,0.960152,1202,1,0.181818,64.055556,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
9,47,48,8,21,0.68,277,4,0.309524,11.952381,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
9,39,1,9,7,0.708333,260,2,0.285714,35.571429,TRUE
7,34,6,7,8,0.761905,626,0,0.4375,76.5,TRUE
5,22,6,1,6,0.678571,185,0,0.625,21.125,TRUE
5,22,6,1,6,0.678571,185,0,0.625,21.125,TRUE
9,47,48,8,21,0.68,277,4,0.309524,11.952381,TRUE
9,39,1,9,7,0.708333,260,2,0.285714,35.571429,TRUE
9,39,1,9,7,0.708333,260,2,0.285714,35.571429,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
12,84,83,12,11,0.960152,1202,1,0.181818,64.055556,TRUE
5,22,6,1,6,0.678571,185,0,0.625,21.125,TRUE
9,47,48,8,21,0.68,277,4,0.309524,11.952381,TRUE
5,22,6,1,6,0.678571,185,0,0.625,21.125,TRUE
12,84,83,12,11,0.960152,1202,1,0.181818,64.055556,TRUE
5,22,6,1,6,0.678571,185,0,0.625,21.125,TRUE
3,50,74,2,18,0.6,721,2,0.28125,34.8,TRUE
8,32,49,4,12,0.835165,257,0,0.307692,16.857143,TRUE
9,47,48,8,21,0.68,277,4,0.309524,11.952381,TRUE
7,34,6,7,8,0.761905,626,0,0.4375,76.5,TRUE
9,47,48,8,21,0.68,277,4,0.309524,11.952381,TRUE
9,39,1,9,7,0.708333,260,2,0.285714,35.571429,TRUE
5,22,6,1,6,0.678571,185,0,0.625,21.125,TRUE
8,32,49,4,12,0.835165,257,0,0.307692,16.857143,TRUE
9,39,1,9,7,0.708333,260,2,0.285714,35.571429,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
8,32,49,4,12,0.835165,257,0,0.307692,16.857143,TRUE
7,34,6,7,8,0.761905,626,0,0.4375,76.5,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
5,22,6,1,6,0.678571,185,0,0.625,21.125,TRUE
9,20,46,2,8,0.666667,111,0,0.615385,7.230769,TRUE
9,39,1,9,7,0.708333,260,2,0.285714,35.571429,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
9,20,46,2,8,0.666667,111,0,0.615385,7.230769,TRUE
9,56,225,8,20,0.872727,537,2,0.24,19.230769,TRUE
